parcel_id,census_block_id,GQ
1081595,21802,2
1081600,21802,1
1081605,21802,1
1081607,21802,1
1081612,21802,1
1081785,21809,1
1081789,21809,1
1081792,21809,1
1081793,21809,1
1081796,21809,1
1081887,21812,1
1081888,21812,1
1081889,21812,1
1081890,21812,1
1081891,21812,1
1081892,21812,1
1081893,21812,1
1081894,21812,1
1081895,21812,1
1081896,21812,1
1081897,21812,1
1081898,21812,1
1081899,21812,1
1081900,21812,1
1082005,11563,1
1082021,11563,1
1082027,11563,1
1082031,11563,1
1082310,21830,2
1082312,21830,1
1082318,21830,2
1082319,21830,1
1082323,21830,2
1082324,21830,1
1082432,21838,1
1082433,21838,1
1082434,21838,1
1082435,21838,1
1082436,21838,1
1082442,21838,1
1082443,21838,1
1082602,21844,1
1082603,21844,1
1082604,21844,1
1082605,21844,1
1082606,21844,1
1082607,21844,1
1082608,21844,1
1082609,21844,1
1082610,21844,1
1082611,21844,1
1082612,21844,1
1082613,21844,1
1082614,21844,1
1082615,21844,1
1082798,11563,1
1082869,20379,1
1082945,20377,1
1082946,20377,2
1082947,20377,1
1082948,20377,1
1082949,20377,1
1082950,20377,1
1082952,20377,1
1082953,20377,1
1082955,20377,4
1082961,20379,1
1082971,20379,1
1083696,5725,1
1084289,11520,1
1085529,2713,1
1085536,2713,1
1085543,2713,1
1085544,2713,2
1085562,21923,1
1085563,21923,1
1085564,21923,1
1085565,21923,1
1085566,21923,1
1085599,21925,1
1085602,21925,1
1085655,13807,1
1085659,13807,1
1085660,13807,1
1085696,21925,1
1085708,21923,1
1085709,21923,1
1085710,21923,1
1085726,21928,1
1085727,21928,1
1086204,14139,1
1086798,10168,1
1087347,6886,1
1087349,6886,1
1088926,22046,1
1088931,22046,1
1088940,22046,1
1088947,22046,1
1088953,22046,1
1088955,22046,1
1088958,22046,2
1088959,22046,1
1089304,22050,1
1089352,22051,1
1089356,22051,1
1089365,22051,1
1089367,22051,2
1089369,22051,1
1089372,22051,1
1089890,7188,1
1089940,22073,1
1090669,19047,1
1090719,22088,1
1090720,22088,1
1090743,22088,1
1090933,22093,1
1090936,22093,1
1090943,22093,1
1090950,22093,1
1091168,16574,2
1091173,16574,2
1091176,16574,1
1091177,16574,2
1091569,18288,1
1091570,18288,2
1091571,18288,1
1091572,18288,1
1091573,18288,1
1091574,18288,1
1091575,18288,1
1091577,18288,1
1092694,22138,1
1092696,22138,1
1092697,22138,1
1092699,22138,1
1092700,22138,1
1092702,22138,1
1092716,22139,2
1092717,22139,2
1092720,22139,1
1093053,15989,1
1093094,10581,1
1094421,15655,1
1094424,15655,2
1094426,15655,1
1094574,5728,1
1096322,22255,1
1096337,22255,1
1096583,22255,1
1097449,5318,1
1097461,5318,1
1097464,5318,1
1098032,20135,2
1098073,12244,1
1098075,12244,2
1098080,12244,1
1098162,22318,1
1098168,22318,1
1098174,22318,1
1098750,1531,1
1098751,1531,1
1098755,1531,1
1098968,15109,1
1098976,15109,2
1098979,15109,1
1100810,9148,1
1100812,9148,1
1100813,9148,1
1100816,9148,2
1100821,9148,1
1100823,9148,1
1100826,9148,1
1100828,9148,1
1100847,10760,8
1100896,22410,2
1101206,6535,1
1101447,14039,1
1102452,3413,1
1102484,3413,1
1102939,22461,1
1102941,22461,1
1102951,22461,2
1102952,22461,1
1103046,9013,2
1103056,9013,1
1104367,22487,1
1104369,22487,1
1104370,22487,1
1104375,22487,1
1104377,22487,1
1104383,22487,1
1104386,22487,1
1104387,22487,1
1104389,22487,1
1104390,22487,2
1104391,22487,1
1104395,17214,1
1104397,17214,2
1104401,17214,1
1104411,17214,1
1105157,1489,2
1105277,4386,1
1105295,4386,1
1105298,4386,1
1105465,2725,1
1105473,2725,1
1106515,4386,1
1107659,7458,3
1107692,3275,1
1107793,22564,1
1107794,22564,1
1107795,22564,1
1107796,21928,1
1107945,835,1
1107946,835,1
1107947,835,2
1107948,835,1
1107949,835,3
1108054,22573,1
1108056,22573,1
1108058,22573,1
1108124,22093,1
1108125,22093,1
1108296,22584,1
1108297,22584,1
1108302,22584,1
1109260,22611,1
1109261,22611,1
1109263,22611,1
1109268,1212,1
1109302,22611,1
1109303,22611,1
1109306,22611,1
1109452,22618,1
1109455,22618,1
1109462,22618,1
1109463,22618,1
1109465,22618,1
1109663,13376,1
1110026,11809,1
1110102,22630,26
1111641,22672,1
1111646,22672,1
1111840,22573,1
1111843,22573,1
1113359,19147,1
1114768,22757,7
1114771,22757,1
1114776,22757,1
1115085,1228,1
1115095,1228,1
1115109,1228,1
1115357,22787,1
1115358,22787,1
1115369,22787,3
1115719,1007,1
1115722,1007,1
1115726,1007,1
1116699,12266,1
1116757,19121,1
1118776,22946,2
1118781,22946,1
1118783,22946,1
1118784,22946,1
1118790,22946,1
1119488,22986,1
1119490,22986,1
1119491,22986,1
1119496,22986,1
1121146,3503,3
1121147,3503,9
1121148,3503,1
1121569,23067,1
1121571,23067,1
1121572,23067,1
1121577,23067,1
1122718,2793,3
1122719,2793,4
1123591,2109,1
1123592,8682,2
1123603,8682,1
1123820,5590,1
1123844,5590,1
1124113,23145,1
1124114,23145,1
1124116,23145,2
1124122,23145,1
1124355,20047,1
1124356,20047,1
1124358,20047,3
1124363,20047,1
1125106,23180,2
1125575,2682,1
1125576,2682,1
1125577,2682,1
1125660,23198,1
1125741,787,1
1125744,787,1
1125747,787,1
1125751,787,1
1125762,787,1
1125783,18215,1
1126434,787,1
1126437,787,1
1127944,6455,3
1127968,18215,1
1129164,23310,1
1129167,23310,1
1129191,23310,1
1129637,9742,1
1130081,23333,1
1130122,23333,1
1130292,23334,3
1132210,23379,2
1132217,23379,1
1132221,23379,2
1132231,23379,1
1132232,23379,1
1132311,23379,1
1132337,4317,2
1133004,4310,1
1133012,4310,1
1133019,4310,1
1133023,4310,1
1133028,4310,1
1133099,23434,1
1133100,23434,1
1133101,23434,1
1133102,23434,1
1133103,23434,2
1133104,23434,1
1133105,23434,1
1133106,23434,1
1133107,23434,1
1133108,23434,1
1133110,23433,2
1133115,23433,2
1133117,23433,1
1133119,23433,1
1133121,23433,1
1133286,2312,1
1133288,2312,1
1133293,2312,1
1133295,2312,2
1133296,2312,1
1133297,2312,1
1133563,23473,2
1133673,23478,1
1135065,4310,2
1135067,4310,1
1135452,20689,1
1135458,20689,1
1135462,20689,1
1135463,20689,1
1136869,21767,1
1136879,21767,1
1136886,21767,1
1136892,21767,1
1137253,23601,1
1137255,23601,2
1137256,23601,1
1137260,23601,1
1137566,1306,1
1137575,1306,1
1137576,1306,1
1137580,1306,1
1138352,9742,1
1138353,9742,1
1139591,23657,1
1139592,23657,1
1139593,23657,1
1139612,23657,2
1139615,23657,1
1139624,23657,1
1139629,23658,1
1139632,23658,1
1139633,23658,1
1139634,23658,1
1139640,23658,1
1139648,23658,1
1139650,23658,1
1139657,23658,1
1139668,23658,2
1139792,23662,1
1139804,23662,2
1139810,23662,1
1139813,23662,1
1139819,23662,1
1139824,23662,1
1139990,23669,1
1139995,23669,1
1140009,23669,1
1140026,21670,1
1140037,21670,1
1140038,21670,1
1140618,21370,1
1140619,21370,1
1140620,21370,1
1140621,21370,1
1140622,21370,1
1140623,21370,1
1140624,21370,1
1141507,23732,1
1141538,23735,2
1141539,23735,3
1141540,23735,1
1141541,23735,1
1141542,23735,1
1141543,23735,2
1141544,23735,1
1141545,23735,1
1141546,23735,1
1141547,23735,1
1141548,23735,1
1141549,23735,1
1141550,23735,1
1141551,23735,1
1141552,23735,3
1141553,23735,1
1142849,23772,1
1142851,23772,1
1142975,17089,1
1142976,17089,1
1142977,17089,1
1142978,17089,1
1142979,17089,1
1142980,17089,1
1142981,17089,1
1142982,17089,1
1142983,17089,1
1142984,17089,1
1142985,17089,1
1142986,17089,1
1142987,17089,1
1142988,17089,1
1142989,17089,1
1142990,17089,1
1142991,17089,1
1142992,17089,1
1142993,17089,1
1142994,17089,1
1142995,17089,1
1142996,17089,1
1142997,17089,1
1142998,17089,1
1142999,17089,1
1143000,17089,1
1143001,17089,1
1143002,17089,1
1143003,17089,1
1145034,1212,1
1145036,1212,1
1145064,1212,1
1145202,23842,1
1145206,23842,1
1146149,22093,1
1146164,22093,1
1146209,7135,1
1146494,9249,2
1147282,6536,1
1147287,6536,1
1147443,5590,1
1147537,6535,1
1147551,6535,1
1147905,10756,24
1147939,1530,1
1147940,1530,1
1147943,1530,1
1147946,1530,1
1147953,1530,1
1147954,1530,1
1147964,1530,1
1147968,1530,1
1147970,1530,1
1147971,1530,1
1147976,1530,1
1147981,1530,1
1147982,1530,1
1147983,13745,1
1147984,13745,1
1147985,13745,1
1147986,13745,1
1147987,13745,1
1147988,13745,1
1147989,13745,2
1147990,13745,2
1147991,13745,2
1147992,13745,4
1147993,13745,2
1147994,13745,4
1147995,13745,2
1147996,13745,2
1147997,13745,3
1147998,13745,3
1147999,13745,2
1148000,13745,2
1148001,13745,2
1148002,13745,4
1148003,13745,4
1148004,13745,1
1148006,13745,1
1148007,13745,2
1148008,13745,1
1148009,13745,1
1148010,13745,1
1148011,13745,2
1148012,13745,2
1148013,13745,2
1148014,13745,2
1148015,13745,2
1148016,13745,2
1148017,13745,2
1148018,13745,1
1148019,13745,1
1148020,13745,1
1148021,13745,1
1148022,13745,1
1148023,13745,1
1148024,13745,2
1148025,13745,2
1149778,11235,2
1149849,11235,1
1151704,24002,3
1151705,24002,3
1151706,24002,4
1151707,24002,3
1151708,24002,3
1151709,24002,3
1151710,24002,3
1151711,24002,4
1151712,24002,4
1151713,24002,3
1151714,24002,3
1151715,24002,3
1151716,24002,3
1151717,24002,3
1151718,24002,3
1151719,24002,3
1151720,24002,3
1151721,24002,3
1151722,24002,4
1151723,24002,2
1151724,24002,2
1151725,24002,2
1151726,24002,3
1151727,24002,3
1151728,24002,3
1152459,11087,1
1152498,24030,1
1152500,24030,1
1152515,24030,2
1152516,24030,1
1152578,24034,1
1152579,24034,1
1152580,24034,1
1152591,24034,2
1152592,24034,1
1152599,24034,1
1152602,24034,1
1152605,24034,1
1152726,24037,1
1152730,24037,1
1152734,20397,1
1152736,20397,1
1152763,24037,1
1152764,24037,2
1152765,24037,1
1152771,24037,1
1152772,24037,1
1152778,24037,1
1152812,24037,2
1152814,24037,1
1152815,24037,1
1152821,24037,1
1152822,24037,1
1152823,24037,1
1152824,24037,1
1152873,9380,1
1153238,748,1
1153245,748,1
1153249,748,1
1154741,24092,1
1154749,24092,1
1154750,24092,1
1154751,24092,2
1154753,24092,1
1154758,24092,1
1154762,24092,2
1155289,24111,8
1155555,2350,1
1155637,24117,1
1155641,24117,1
1155644,24117,1
1155750,24121,2
1155755,24121,1
1155759,24121,1
1155760,24121,1
1155762,24121,1
1155872,2350,1
1155875,2350,1
1155900,2411,1
1159528,11497,1
1159550,11497,1
1159568,4527,1
1160404,3433,19
1160875,10212,2
1160883,10212,1
1161289,24352,1
1161357,24378,1
1161359,24378,1
1161373,24381,3
1161380,24381,1
1161399,24381,1
1161409,24388,14
1161553,24404,39
1161567,24407,16
1161568,24407,9
1161589,24411,1
1161593,24411,1
1161595,24411,5
1161596,24411,8
1161702,24428,3
1161703,24428,3
1161704,24428,1
1161707,24428,1
1161739,24432,2
1161741,24432,2
1161745,24432,2
1161746,24432,1
1161747,24432,3
1161778,24440,1
1161780,24440,1
1161793,24444,1
1161804,24444,2
1161824,24450,3
1161826,24450,1
1161828,24450,1
1161870,24457,3
1162164,24404,52
1164135,14867,1
1164215,14865,1
1164221,14865,1
1164230,14867,3
1164233,14867,1
1165212,668,2
1165237,2072,4
1165968,2005,1
1166865,20043,1
1166876,20043,1
1166880,20043,1
1166941,24610,1
1166954,24610,1
1166957,24610,1
1166961,24610,1
1166969,24611,1
1166979,24611,1
1166980,24611,1
1167008,24612,1
1167011,24612,1
1167015,24612,1
1167022,24612,2
1167024,24612,1
1167025,24612,1
1167026,24612,2
1167169,24619,1
1167170,24619,1
1167171,24619,1
1167172,24619,1
1167173,24619,1
1167174,24619,1
1167177,24619,1
1167178,24619,1
1167179,24619,1
1167180,24619,1
1167181,24619,1
1167182,24619,1
1167848,12196,1
1167885,24633,1
1167886,24633,1
1167891,24633,1
1167937,5725,1
1167938,5725,1
1167949,5725,1
1167954,5725,1
1168094,6372,1
1168096,6372,1
1169245,24657,1
1169247,24657,1
1169755,24673,1
1169763,24673,2
1169954,3593,1
1169957,3593,1
1169959,3593,1
1169960,3593,1
1169970,1731,1
1169972,1731,2
1169976,1731,1
1170721,1489,2
1170785,1489,1
1170786,1489,1
1170797,1489,1
1171192,24722,1
1171197,24722,1
1171207,24722,1
1171211,24722,1
1171218,24722,1
1171222,24722,2
1171988,21291,1
1171989,21291,1
1171990,21291,1
1171991,21291,1
1172016,21291,1
1172017,21291,1
1176344,15648,1
1176345,15648,1
1176352,15648,1
1176353,15648,1
1176355,15648,1
1176384,15648,1
1176385,15648,1
1176386,15648,1
1176388,15648,1
1176389,15648,1
1176681,8263,1
1176683,8263,1
1176685,8263,1
1176692,8263,1
1176875,5728,1
1176929,5728,1
1177881,4471,1
1177887,4471,1
1177892,4471,1
1177896,4471,1
1177898,4471,1
1177957,19960,1
1177958,19960,1
1178040,24964,2
1178041,24964,2
1178042,24964,2
1178043,24964,1
1178044,24964,1
1178045,24964,2
1178046,24964,2
1178048,24964,2
1178049,24964,2
1178053,24964,3
1178054,24964,3
1178122,14142,1
1178127,14142,1
1178523,12388,1
1178634,1117,1
1178703,24971,20
1178704,24971,20
1178705,24971,7
1178707,24971,15
1179017,21291,1
1180602,24395,10
1180604,24395,12
1180629,25042,2
1180753,4978,1
1181142,25066,1
1181143,25066,3
1181147,25066,1
1181151,25066,1
1181156,25066,1
1181157,25066,1
1181159,25066,1
1181905,22564,1
1181906,22564,1
1181907,22564,1
1181908,22564,1
1181909,22564,1
1181910,22564,1
1181911,22564,1
1181912,21928,1
1181913,21928,1
1181914,21928,1
1181915,21928,1
1181916,21928,1
1181917,21928,1
1181918,21928,1
1181919,21928,2
1182084,25115,1
1182085,25115,1
1182086,25115,2
1182090,25115,1
1182091,25115,1
1182092,25115,1
1182094,25115,1
1182146,15108,1
1182312,15108,1
1182315,15108,1
1183627,18215,1
1183888,25167,1
1183931,25167,1
1183932,25167,1
1183934,25167,1
1183935,25167,1
1183936,25167,1
1183937,25167,1
1183938,25167,1
1183981,25168,2
1183985,25169,2
1183988,25169,1
1183994,25168,2
1183995,25168,1
1184012,25168,1
1184015,25168,1
1184021,25168,1
1184022,25168,1
1184024,25168,1
1184043,25169,2
1184049,25169,3
1184052,25169,2
1184054,25169,1
1184087,25169,1
1184089,25169,1
1184201,25178,2
1184202,25178,1
1184211,25178,1
1184212,25178,1
1184290,25178,1
1184291,25178,1
1184304,25177,1
1185027,25194,2
1185244,25194,1
1185245,25194,1
1185246,25194,1
1185247,25194,1
1185248,25194,1
1186565,25233,42
1186566,25233,19
1186567,25233,19
1186568,25233,33
1186569,25233,16
1186570,25233,82
1186571,25233,16
1186572,25233,16
1186573,25233,15
1186595,25235,8
1186596,25235,3
1186597,25235,3
1186598,25235,3
1186599,25235,3
1186600,25235,3
1186601,25235,3
1186602,25235,3
1186603,25235,5
1186604,25235,3
1186605,25235,8
1187037,25261,1
1187038,25261,1
1187039,25261,1
1187040,25261,1
1187041,25261,1
1187042,25261,1
1187043,25261,1
1187044,25261,1
1187045,25261,1
1187046,25261,1
1187047,25261,1
1187325,6467,1
1187532,2713,2
1187536,2713,1
1187538,2713,2
1187539,2713,2
1187557,21925,2
1187560,21925,1
1187561,21925,1
1187564,21925,1
1187565,21925,2
1187623,22757,1
1187626,22757,1
1187627,22757,1
1187628,22757,1
1187629,22757,1
1187630,22757,1
1187631,22757,1
1187632,22757,1
1187633,22757,1
1190184,25357,1
1190194,25357,1
1190195,25357,2
1190232,25361,1
1190233,25361,1
1190234,25361,1
1190235,25361,1
1190236,25361,1
1190237,25361,1
1190238,25361,1
1190239,25361,1
1190240,25361,1
1190241,25361,1
1190242,25361,1
1190243,25361,1
1190244,25361,1
1190245,25361,1
1190279,25366,1
1190280,25366,1
1190281,25366,1
1190282,25366,1
1190283,25366,1
1190284,25366,1
1190285,25366,1
1190286,25366,1
1190287,25366,1
1190511,25374,1
1190512,25374,1
1190513,25374,1
1190514,25374,1
1190515,25374,1
1190516,25374,1
1190517,25374,1
1190518,25374,1
1191270,19174,1
1191887,42,1
1191892,42,1
1191894,42,1
1191965,5590,1
1191982,5590,1
1192026,5590,1
1192692,14093,2
1193176,22597,1
1193182,22597,1
1193184,22597,1
1194006,4285,1
1194367,12266,1
1194823,23198,1
1194826,23198,2
1194835,23198,1
1194875,25481,1
1198259,12441,2
1199526,7824,1
1199527,7824,1
1199611,7824,1
1199643,7824,1
1200240,5385,1
1201121,25645,1
1201130,25645,1
1201197,25645,1
1201200,25645,1
1201883,14865,1
1202124,25675,2
1202125,25675,2
1202126,25675,2
1202127,25675,2
1202128,25675,2
1202129,25675,2
1202130,25675,2
1202131,25675,2
1202132,25675,3
1202433,25678,1
1202437,25678,1
1202440,25678,3
1203685,11621,1
1204360,3047,1
1204361,3047,1
1204362,3047,11
1204363,3047,7
1204612,25724,1
1204613,25724,1
1204614,25724,1
1204615,25724,1
1204616,25724,1
1204617,25724,1
1204618,25724,1
1205382,3248,17
1206736,3268,1
1206746,3268,1
1207236,9002,16
1207810,4470,1
1208264,25828,23
1208265,25828,46
1208266,25828,23
1208541,5122,2
1208562,25845,1
1208565,25845,1
1208572,25845,1
1208575,25845,1
1208576,25845,1
1208719,14920,3
1209342,25866,1
1209345,25866,1
1209359,25866,1
1209360,25866,1
1209410,25866,1
1209490,2995,1
1209493,2995,1
1209495,2995,1
1209496,2995,2
1209498,2995,1
1209501,2995,1
1209516,2995,1
1209791,16825,1
1209792,16825,1
1209793,16825,1
1209794,16825,1
1209795,16825,1
1210525,25888,1
1210531,25888,1
1210533,25888,1
1210535,25888,1
1210536,25888,2
1210537,25888,1
1213649,26000,1
1213660,26000,1
1213665,26000,1
1213668,26000,1
1213783,13669,1
1213813,8864,1
1213846,8864,1
1213889,8864,2
1214120,9366,1
1215070,12595,1
1215094,12595,1
1215096,12595,1
1215099,12595,1
1217129,23772,2
1217132,23772,1
1218922,15367,1
1219409,1596,1
1219751,22630,5
1219752,22630,6
1220125,24673,1
1220258,26146,2
1220260,26146,1
1220262,26146,1
1220266,26147,1
1220325,26147,1
1220328,26147,1
1220333,26147,1
1220338,26146,1
1220339,26146,1
1220344,26146,1
1220350,26147,2
1220355,26147,1
1220359,26147,1
1220367,26147,1
1220391,26147,1
1220393,26147,1
1220532,26154,1
1220533,26154,1
1220534,26154,1
1220807,26154,1
1220808,26154,1
1220809,26154,1
1220810,26154,1
1220811,26154,1
1220812,26154,1
1220813,26154,1
1220814,26154,1
1220815,26154,1
1220816,26154,1
1220817,26154,1
1220821,7529,1
1220842,7529,1
1221120,26175,1
1221123,26175,1
1221126,26175,1
1221128,26175,1
1221140,26175,1
1221263,26170,1
1221264,26170,1
1221267,26170,1
1221330,3994,1
1221449,7529,1
1221451,7529,1
1221454,7529,1
1221459,7529,1
1221844,7530,2
1221847,7530,1
1221852,7530,1
1221854,7530,1
1221862,7530,1
1221869,7530,1
1221888,7536,1
1221943,7530,3
1222384,7248,1
1222388,7248,1
1222481,26197,1
1222484,26197,1
1222486,26197,1
1222494,26197,1
1222500,26197,1
1222503,26197,1
1222563,26201,8
1222564,26201,6
1222565,26201,7
1222566,26201,7
1222567,26201,7
1222568,26201,7
1222569,26201,7
1222570,26201,14
1222571,26201,9
1222572,26201,12
1222573,26201,7
1222574,26201,7
1222575,26201,7
1222576,26201,7
1222577,26201,7
1222578,26201,7
1222585,26202,3
1222586,26202,2
1222587,26202,3
1222588,26202,3
1222589,26202,3
1222590,26202,3
1222591,26202,2
1222592,26202,6
1222593,26202,4
1222594,26202,4
1222595,26202,5
1223107,5318,1
1223110,26221,39
1226297,26344,1
1226305,26344,1
1226311,26344,1
1226322,26345,1
1226326,26345,1
1226331,26345,1
1226333,26345,1
1226799,23842,1
1226800,23842,1
1226801,23842,2
1226807,23842,1
1226808,23842,1
1226826,25177,4
1227512,26383,1
1227523,26383,1
1227529,26383,1
1228471,18063,2
1228511,18063,1
1228531,18063,1
1228568,18063,4
1228684,8144,1
1228927,951,2
1228989,3119,1
1228995,3119,1
1230667,15744,1
1230892,15744,1
1230926,5122,1
1230927,5122,1
1230928,5122,3
1230929,5122,1
1230930,5122,1
1230931,5122,1
1230932,5122,1
1230933,5122,1
1230934,5122,2
1230935,5122,1
1230936,5122,1
1230937,5122,1
1230938,5122,1
1230940,5122,1
1230941,5122,1
1230942,5122,1
1230943,5122,1
1230944,5122,1
1230945,5122,1
1230946,5122,2
1230948,5122,1
1230949,5122,2
1231707,20500,5
1231708,20500,3
1231709,20500,2
1231710,20500,4
1231711,20500,4
1231712,20500,4
1231713,20500,3
1231714,20500,3
1231734,2626,1
1231756,4175,1
1232063,15274,2
1232064,15274,2
1232065,15274,2
1232066,15274,4
1232067,15274,1
1232068,15274,1
1232069,15274,1
1232070,15274,4
1232071,15274,2
1232072,15274,2
1232073,15274,2
1232074,15274,2
1232075,15274,2
1232076,15274,2
1232077,15274,2
1232078,15274,2
1232079,15274,4
1233082,628,1
1233166,7125,1
1233500,24673,1
1233564,480,1
1233568,480,1
1233571,480,1
1233580,480,1
1233798,3413,1
1234429,5318,1
1236576,2933,1
1236578,2933,1
1236743,9746,1
1237913,6986,1
1238076,9217,9
1239066,3119,1
1239068,3119,1
1240433,186,1
1240447,186,1
1240608,4787,1
1240609,4787,1
1240792,972,1
1243682,7223,1
1243925,6957,2
1243927,6957,1
1243928,6957,1
1243929,6957,1
1243982,26860,1
1243985,26860,1
1243986,26860,1
1243990,26860,1
1244458,9696,1
1245134,570,1
1246986,26944,1
1246988,26944,1
1246991,26944,1
1246994,26944,1
1246996,26944,1
1246998,26944,1
1247016,26944,1
1247026,26944,1
1247976,26982,1
1247978,26982,1
1247979,26982,1
1247989,26982,2
1247991,26982,1
1249477,2295,2
1250238,9002,13
1250239,9002,4
1250240,9002,5
1250241,9002,33
1250242,9002,4
1250688,12067,3
1250883,27057,2
1250899,27057,2
1250905,27057,1
1250906,27057,2
1250907,27057,1
1251557,27072,1
1251563,27072,1
1251791,27079,2
1251796,27079,1
1251802,27079,1
1251804,27079,1
1251807,27079,2
1252298,27098,1
1252299,27098,1
1252300,27098,1
1252301,27098,1
1252302,27098,1
1252303,27098,1
1252304,27098,1
1252305,27098,1
1252306,27098,1
1252929,4386,1
1253375,27129,23
1253376,27129,4
1253377,27129,5
1253378,27129,6
1253379,27129,6
1253380,27129,7
1255034,3119,1
1255049,3119,1
1255447,9742,1
1258177,27225,1
1258181,27225,2
1258183,27225,2
1258188,27225,1
1258190,27225,2
1258232,7090,1
1258233,7090,1
1258234,7090,1
1258235,7090,1
1258236,7090,1
1258244,7248,1
1258256,9380,1
1258258,9380,1
1258629,18215,1
1258638,18215,1
1258688,22584,1
1258692,22584,1
1258694,22584,1
1258700,22584,1
1260349,9283,1
1260368,9283,1
1260718,27279,2
1260719,27279,2
1260732,27279,1
1262612,812,1
1262614,812,1
1262618,812,1
1262625,812,1
1263913,3994,1
1264106,27359,1
1264108,27359,1
1264115,27359,1
1264119,27359,1
1264133,27359,1
1264147,27359,1
1264148,27359,1
1264151,27359,1
1264153,27359,1
1264157,27359,1
1264158,27359,1
1267237,1489,1
1267788,2350,1
1267791,2350,1
1267796,2350,1
1267800,2350,1
1267856,5666,1
1267857,5666,1
1267933,5666,1
1267934,5666,1
1267936,5666,1
1267948,5666,1
1267951,5666,1
1268192,2350,1
1268203,2350,1
1268254,2350,2
1268305,9970,1
1268609,3351,1
1268617,3351,1
1269189,27556,1
1270662,27079,1
1270664,27079,1
1270771,3929,3
1271404,3929,1
1271448,2350,1
1271838,12595,1
1272301,17046,1
1272307,17046,1
1273349,22410,1
1273451,27698,8
1273452,27698,1
1273453,27698,1
1273454,27698,1
1273455,27698,2
1273456,27698,2
1273457,27698,3
1273458,27698,2
1273513,27708,2
1273514,27708,4
1273515,27708,2
1273516,27708,2
1273517,27708,2
1273560,11899,45
1273561,11899,5
1273562,11899,5
1273563,11899,3
1273564,11899,3
1273565,11899,3
1273566,11899,4
1273567,11899,3
1273568,11899,2
1273569,11899,2
1273570,11899,1
1273571,11899,1
1275719,11497,1
1275720,11497,1
1275761,27798,1
1275762,27798,1
1275763,27798,1
1275764,27798,1
1275766,27798,1
1275767,27798,1
1275770,27798,1
1275771,27798,1
1275828,9380,1
58,51260,265
1228,51359,19
1844,24387,34
1867,24461,5
1898,17845,11
749324,5876,10
866834,13140,61
902737,14905,18
969178,17845,13
997326,18886,3
1027404,5876,1
1027405,5876,4
1027406,5876,2
1161158,24317,513
1161397,24387,4
1161398,24387,2
1161876,24461,11
