census_2010_block_id	census_block_group_id	census_block_id
530330256013022	1123	19989
530330256013035	1123	19990
530330256013012	1123	19991
530330256013016	1123	19992
530330238032003	454	19993
530330250063027	194	19994
530330013001024	763	19995
530330013001022	763	19996
530330013001023	763	19997
530330013003012	419	19998
530330013003020	419	19999
530330013003021	419	20000
530330013001025	763	20001
530330013001021	763	20002
530330013001020	763	20003
530330018001005	848	20004
530330018001004	848	20005
530330227012027	939	20006
530330106003020	834	20007
530330116001005	1062	20008
530330106004020	1295	20009
530330116006000	51	20010
530330106004019	1295	20011
530330106004016	1295	20012
530330106004012	1295	20013
530330106004014	1295	20014
530330116006007	51	20015
530330106004015	1295	20016
530330106004007	1295	20017
530330116006003	51	20018
530330116006006	51	20019
530330106005012	260	20020
530330106005011	260	20021
530330116006002	51	20022
530330116001008	1062	20023
530330116001011	1062	20024
530330116001010	1062	20025
530330116001009	1062	20026
530330116001013	1062	20027
530330115003001	446	20028
530330115003002	446	20029
530330116001012	1062	20030
530330116006012	51	20031
530330098002012	623	20032
530330099001002	931	20033
530330099001005	931	20034
530330098002015	623	20035
530330098002016	623	20036
530330098002017	623	20037
530330116006008	51	20038
530330116006010	51	20039
530330116006011	51	20040
530330116006021	51	20041
530330116006015	51	20042
530330293071018	508	20043
530330291021014	152	20044
530330291021015	152	20045
530330293071013	508	20046
530330284033009	1177	20047
530330207003016	239	20048
530330222025001	689	20049
530330235002004	872	20050
530330275002026	120	20051
530330275002027	120	20052
530330275002028	120	20053
530330275003013	278	20054
530330275003012	278	20055
530330275003011	278	20056
530330275002029	120	20057
530330275002024	120	20058
530330275003000	278	20059
530330275003010	278	20060
530330275003009	278	20061
530330275003005	278	20062
530330275003006	278	20063
530330276002020	1038	20064
530330276002017	1038	20065
530330275003002	278	20066
530330275003001	278	20067
530330276003000	1074	20068
530330276003001	1074	20069
530330275002017	120	20070
530330275002018	120	20071
530330275002019	120	20072
530330275002016	120	20073
530330275002021	120	20074
530330275002020	120	20075
530330275002025	120	20076
530330275004016	1015	20077
530330275004012	1015	20078
530330275004007	1015	20079
530330275004006	1015	20080
530330275004008	1015	20081
530330275004014	1015	20082
530330275004015	1015	20083
530330275004013	1015	20084
530330275004009	1015	20085
530330275004011	1015	20086
530330049005016	264	20087
530330296015004	458	20088
530330245001037	48	20089
530330006004030	544	20090
530330032003004	604	20091
530330039001005	312	20092
530330039001006	312	20093
530330115001015	1286	20094
530330115001014	1286	20095
530330115001020	1286	20096
530330115001021	1286	20097
530330115001017	1286	20098
530330115001018	1286	20099
530330115002001	1240	20100
530330115001024	1286	20101
530330115001025	1286	20102
530330115001026	1286	20103
530330114012009	247	20104
530330115002014	1240	20105
530330115002013	1240	20106
530330115002012	1240	20107
530330115002011	1240	20108
530330115002018	1240	20109
530330115002017	1240	20110
530330115002016	1240	20111
530330115002015	1240	20112
530330114021035	1418	20113
530330114021034	1418	20114
530330115002022	1240	20115
530330115002023	1240	20116
530330115002024	1240	20117
530330115002025	1240	20118
530330114021010	1418	20119
530330114021005	1418	20120
530330114021004	1418	20121
530330114022006	192	20122
530330114021007	1418	20123
530330114021033	1418	20124
530330114021009	1418	20125
530330002005002	954	20126
530330007004016	1390	20127
530330229022004	933	20128
530330229022005	933	20129
530330229022002	933	20130
530330229022003	933	20131
530330114023004	1401	20132
530330323184006	492	20133
530330323184013	492	20134
530330006005004	1342	20135
530330063001019	1138	20136
530330063003018	952	20137
530330063001018	1138	20138
530330063001014	1138	20139
530330063001015	1138	20140
530330063001017	1138	20141
530330063001004	1138	20142
530330303052015	1036	20143
530330303052013	1036	20144
530330240004034	452	20145
530330240004040	452	20146
530330240004037	452	20147
530330240004033	452	20148
530330240004032	452	20149
530330240004024	452	20150
530330240004025	452	20151
530330240004026	452	20152
530330240004030	452	20153
530330240004027	452	20154
530330240004018	452	20155
530330240004019	452	20156
530330240004020	452	20157
530330240004011	452	20158
530330240004010	452	20159
530330316051030	504	20160
530330316051012	504	20161
530330316051029	504	20162
530330104012007	367	20163
530330240004031	452	20164
530330317032008	76	20165
530330317032007	76	20166
530330092002029	1176	20167
530330225004007	271	20168
530330217005032	162	20169
530330305042004	768	20170
530330305042006	768	20171
530330305042007	768	20172
530330305042010	768	20173
530330305042003	768	20174
530330076001012	1094	20175
530330114012004	247	20176
530330323253002	223	20177
530330323253005	223	20178
530330210004009	571	20179
530330210004008	571	20180
530330210005019	566	20181
530330210005018	566	20182
530330210005021	566	20183
530330210005020	566	20184
530330210004018	571	20185
530330016001014	613	20186
530330303041003	970	20187
530330303041002	970	20188
530330303041001	970	20189
530330293073007	311	20190
530330293073006	311	20191
530330110022015	117	20192
530330110022021	117	20193
530330110022022	117	20194
530330048003002	202	20195
530330061002031	1152	20196
530330002004006	998	20197
530330002004007	998	20198
530330002004008	998	20199
530330014002009	1006	20200
530330014002008	1006	20201
530330096002013	99	20202
530330096002007	99	20203
530330284022002	908	20204
530330284022008	908	20205
530330284023002	1380	20206
530330284023003	1380	20207
530330284022007	908	20208
530330284022003	908	20209
530330284022004	908	20210
530330284023004	1380	20211
530330284023014	1380	20212
530330284023007	1380	20213
530330284023008	1380	20214
530330284023013	1380	20215
530330287001001	374	20216
530330285002019	1300	20217
530330285002021	1300	20218
530330285002020	1300	20219
530330119003010	330	20220
530330119003019	330	20221
530330015002013	610	20222
530330015002014	610	20223
530330015002004	610	20224
530330015002005	610	20225
530330031005015	341	20226
530330031005014	341	20227
530330031005011	341	20228
530330031005019	341	20229
530330031002011	342	20230
530330031002014	342	20231
530330031002015	342	20232
530330031002010	342	20233
530330031002009	342	20234
530330031002016	342	20235
530330031002017	342	20236
530330031002008	342	20237
530330031005012	341	20238
530330031005013	341	20239
530330031002003	342	20240
530330031002002	342	20241
530330031002001	342	20242
530330031002000	342	20243
530330031001005	344	20244
530330054004015	953	20245
530330054004014	953	20246
530330245002009	47	20247
530330245002008	47	20248
530330245002016	47	20249
530330245002015	47	20250
530330245002017	47	20251
530330245002018	47	20252
530330245002019	47	20253
530330243002020	1039	20254
530330243002025	1039	20255
530330243002026	1039	20256
530330243002021	1039	20257
530330072001014	371	20258
530330007001002	1140	20259
530330049004001	1285	20260
530330027004001	457	20261
530330305011071	4	20262
530330012005004	455	20263
530330089002009	551	20264
530330293062002	581	20265
530330279006015	1121	20266
530330279006016	1121	20267
530330279006021	1121	20268
530330279006022	1121	20269
530330278001011	1351	20270
530330278001004	1351	20271
530330278001005	1351	20272
530330075005003	997	20273
530330271002011	411	20274
530330271002004	411	20275
530330271002012	411	20276
530330114022016	192	20277
530330114022015	192	20278
530330114022018	192	20279
530330114022019	192	20280
530330279006007	1121	20281
530330279006009	1121	20282
530330097021018	256	20283
530330079005009	1190	20284
530330202001009	232	20285
530330077002009	399	20286
530330077002000	399	20287
530330079004007	1249	20288
530330097021021	256	20289
530330097021022	256	20290
530330097022002	69	20291
530330097024000	258	20292
530330097024018	258	20293
530330097024001	258	20294
530330077004002	899	20295
530330064001011	1096	20296
530330064001010	1096	20297
530330064001012	1096	20298
530330064001013	1096	20299
530330064001020	1096	20300
530330064001017	1096	20301
530330064001016	1096	20302
530330064001021	1096	20303
530330064001024	1096	20304
530330077002004	399	20305
530330077002003	399	20306
530330077002002	399	20307
530330077002001	399	20308
530330063002013	1340	20309
530330077004003	899	20310
530330077001001	1029	20311
530330077001007	1029	20312
530330077001012	1029	20313
530330077001013	1029	20314
530330077001006	1029	20315
530330077001005	1029	20316
530330077002012	399	20317
530330077002014	399	20318
530330077002010	399	20319
530330077002007	399	20320
530330063004012	982	20321
530330063004020	982	20322
530330077004014	899	20323
530330098001018	622	20324
530330078002000	539	20325
530330244002004	779	20326
530330244002005	779	20327
530330244002010	779	20328
530330244002012	779	20329
530330244002015	779	20330
530330244002014	779	20331
530330244002013	779	20332
530330234012008	731	20333
530330078003001	129	20334
530330078003000	129	20335
530330078001052	540	20336
530330078001051	540	20337
530330078001007	540	20338
530330303101015	1361	20339
530330303101002	1361	20340
530330303101000	1361	20341
530330303101001	1361	20342
530330303102006	743	20343
530330303102007	743	20344
530330303102008	743	20345
530330303101008	1361	20346
530330267004000	191	20347
530330303123015	163	20348
530330277023020	175	20349
530330056001009	855	20350
530330056001010	855	20351
530330056002000	946	20352
530330056002016	946	20353
530330056002018	946	20354
530330056002001	946	20355
530330056002015	946	20356
530330056002014	946	20357
530330056002013	946	20358
530330056002020	946	20359
530330056002019	946	20360
530330056002002	946	20361
530330056002003	946	20362
530330056002004	946	20363
530330058012004	800	20364
530330058012002	800	20365
530330058012000	800	20366
530330056005046	309	20367
530330057002021	425	20368
530330057002022	425	20369
530330056005012	309	20370
530330056005011	309	20371
530330017012004	806	20372
530330233003014	337	20373
530330110022012	117	20374
530330293053004	637	20375
530330268024002	776	20376
530330247022008	1323	20377
530330247022007	1323	20378
530330247022006	1323	20379
530330230004010	420	20380
530330295021027	680	20381
530330295021023	680	20382
530330100011006	34	20383
530330328003438	200	20384
530330328003439	200	20385
530330328003412	200	20386
530330328003421	200	20387
530330328003428	200	20388
530330304012014	1106	20389
530330304013004	1156	20390
530330304013007	1156	20391
530330304013006	1156	20392
530330304012015	1106	20393
530330304013014	1156	20394
530330304014000	1213	20395
530330300034007	1301	20396
530330300034006	1301	20397
530330022002007	250	20398
530330286006002	1314	20399
530330286006008	1314	20400
530330286006000	1314	20401
530330286006001	1314	20402
530330285002013	1300	20403
530330235002012	872	20404
530330235002013	872	20405
530330235002014	872	20406
530330240003009	747	20407
530330025001030	592	20408
530330288023004	866	20409
530330109002006	21	20410
530330109002120	21	20411
530330109002004	21	20412
530330109002005	21	20413
530330118006020	1378	20414
530330020003002	1432	20415
530330293032008	291	20416
530330293032007	291	20417
530330321043036	435	20418
530330321043034	435	20419
530330290035004	687	20420
530330243005009	205	20421
530330319042001	1141	20422
530330319042000	1141	20423
530330021003005	599	20424
530330021003006	599	20425
530330019002018	1343	20426
530330019002019	1343	20427
530330020001021	1403	20428
530330020001020	1403	20429
530330020001026	1403	20430
530330020001023	1403	20431
530330021003009	599	20432
530330019002016	1343	20433
530330019002017	1343	20434
530330019002014	1343	20435
530330019002015	1343	20436
530330020003012	1432	20437
530330020003011	1432	20438
530330020003010	1432	20439
530330020003009	1432	20440
530330019002012	1343	20441
530330019002013	1343	20442
530330019002011	1343	20443
530330020003008	1432	20444
530330020003007	1432	20445
530330020003004	1432	20446
530330020003003	1432	20447
530330019002008	1343	20448
530330019002009	1343	20449
530330019002006	1343	20450
530330019002007	1343	20451
530330020003001	1432	20452
530330019002005	1343	20453
530330019002002	1343	20454
530330021003008	599	20455
530330021003004	599	20456
530330020001017	1403	20457
530330020001019	1403	20458
530330020001014	1403	20459
530330020001015	1403	20460
530330021003007	599	20461
530330020001011	1403	20462
530330020001012	1403	20463
530330020001013	1403	20464
530330020003006	1432	20465
530330020001028	1403	20466
530330021003003	599	20467
530330020001009	1403	20468
530330020003005	1432	20469
530330020003000	1432	20470
530330020001007	1403	20471
530330020001006	1403	20472
530330021002002	1180	20473
530330021002004	1180	20474
530330020001008	1403	20475
530330020002014	1433	20476
530330020002012	1433	20477
530330020002013	1433	20478
530330019002004	1343	20479
530330021002001	1180	20480
530330021002005	1180	20481
530330020001000	1403	20482
530330019002000	1343	20483
530330019001013	854	20484
530330020001001	1403	20485
530330019001000	854	20486
530330019001001	854	20487
530330011002009	1402	20488
530330011002008	1402	20489
530330011002018	1402	20490
530330011002019	1402	20491
530330011002015	1402	20492
530330011002016	1402	20493
530330012001020	1022	20494
530330012001019	1022	20495
530330012001022	1022	20496
530330012001021	1022	20497
530330012002006	1392	20498
530330011002011	1402	20499
530330011002014	1402	20500
530330011002012	1402	20501
530330011002010	1402	20502
530330012002002	1392	20503
530330012002001	1392	20504
530330012001014	1022	20505
530330012001018	1022	20506
530330012001016	1022	20507
530330012002005	1392	20508
530330012002004	1392	20509
530330019002010	1343	20510
530330326021065	198	20511
530330256023032	302	20512
530330257021021	999	20513
530330257021023	999	20514
530330222025003	689	20515
530330316031037	323	20516
530330316031038	323	20517
530330316034007	1353	20518
530330316034014	1353	20519
530330316031039	323	20520
530330316031040	323	20521
530330316031035	323	20522
530330316034009	1353	20523
530330316034015	1353	20524
530330316031015	323	20525
530330316034013	1353	20526
530330316031014	323	20527
530330316034011	1353	20528
530330316034012	1353	20529
530330316034008	1353	20530
530330316034010	1353	20531
530330320031008	409	20532
530330320031005	409	20533
530330320031006	409	20534
530330316042001	661	20535
530330320021046	509	20536
530330320021015	509	20537
530330320021050	509	20538
530330320021012	509	20539
530330319061057	1281	20540
530330319061054	1281	20541
530330319061056	1281	20542
530330319061042	1281	20543
530330319061055	1281	20544
530330319061041	1281	20545
530330319061058	1281	20546
530330319061040	1281	20547
530330319061038	1281	20548
530330319061046	1281	20549
530330319061045	1281	20550
530330319061004	1281	20551
530330319061044	1281	20552
530330319061001	1281	20553
530330319061003	1281	20554
530330319061002	1281	20555
530330320073015	1179	20556
530330059002014	1299	20557
530330059004013	433	20558
530330059004017	433	20559
530330059004020	433	20560
530330059004019	433	20561
530330059002017	1299	20562
530330226052018	527	20563
530330320073016	1179	20564
530330121002006	190	20565
530330290013002	1220	20566
530330278001008	1351	20567
530330278001007	1351	20568
530330305031021	7	20569
530330305031022	7	20570
530330320033003	1072	20571
530330256023013	302	20572
530330256023014	302	20573
530330256023022	302	20574
530330256023023	302	20575
530330256023012	302	20576
530330256021032	137	20577
530330256021033	137	20578
530330256022011	949	20579
530330256021035	137	20580
530330256022005	949	20581
530330256022009	949	20582
530330256022008	949	20583
530330257021010	999	20584
530330257021011	999	20585
530330304031001	1017	20586
530330110021017	22	20587
530330304031003	1017	20588
530330113003002	1052	20589
530330097014017	115	20590
530330097024009	258	20591
530330301004006	565	20592
530330068001034	811	20593
530330312051009	503	20594
530330222023004	1284	20595
530330222023005	1284	20596
530330214002006	882	20597
530330268011020	702	20598
530330069003018	1227	20599
530330301007008	94	20600
530330301007009	94	20601
530330301003016	631	20602
530330301003015	631	20603
530330004012012	791	20604
530330004012011	791	20605
530330004012010	791	20606
530330004012009	791	20607
530330004012008	791	20608
530330301001011	632	20609
530330301001014	632	20610
530330301001015	632	20611
530330301001013	632	20612
530330301001012	632	20613
530330301001009	632	20614
530330301003008	631	20615
530330301001008	632	20616
530330301001007	632	20617
530330301003013	631	20618
530330301001006	632	20619
530330301003017	631	20620
530330301001005	632	20621
530330301001004	632	20622
530330301001002	632	20623
530330301003007	631	20624
530330301001000	632	20625
530330301003011	631	20626
530330004024006	985	20627
530330301007006	94	20628
530330301007007	94	20629
530330301002014	697	20630
530330302013005	564	20631
530330106005002	260	20632
530330106005003	260	20633
530330097014034	115	20634
530330116006025	51	20635
530330098004021	289	20636
530330078003020	129	20637
530330078003021	129	20638
530330078003022	129	20639
530330078003023	129	20640
530330078003024	129	20641
530330300043002	1411	20642
530330070003021	629	20643
530330300032018	382	20644
530330227011012	831	20645
530330076001003	1094	20646
530330076001002	1094	20647
530330076001013	1094	20648
530330283001003	1280	20649
530330228032001	263	20650
530330228023003	993	20651
530330033001013	1308	20652
530330294055003	726	20653
530330022003010	600	20654
530330009002028	1384	20655
530330022003007	600	20656
530330022003006	600	20657
530330022003003	600	20658
530330022003005	600	20659
530330022001001	249	20660
530330022001004	249	20661
530330022001014	249	20662
530330022002014	250	20663
530330022002002	250	20664
530330224001003	1045	20665
530330251023031	465	20666
530330251023028	465	20667
530330251023027	465	20668
530330251023030	465	20669
530330074013001	1376	20670
530330323253016	223	20671
530330002006013	760	20672
530330209002015	1084	20673
530330044002029	108	20674
530330251013010	91	20675
530330319035004	385	20676
530330251014028	513	20677
530330118002000	327	20678
530330060002010	889	20679
530330060002011	889	20680
530330060002012	889	20681
530330060003000	1125	20682
530330060003006	1125	20683
530330060002013	889	20684
530330060002014	889	20685
530330060002015	889	20686
530330060002016	889	20687
530330060002025	889	20688
530330079003003	803	20689
530330287003014	636	20690
530330092002007	1176	20691
530330092002022	1176	20692
530330093002008	778	20693
530330092002026	1176	20694
530330092002023	1176	20695
530330092002006	1176	20696
530330092002005	1176	20697
530330092002024	1176	20698
530330092002025	1176	20699
530330093002006	778	20700
530330093002005	778	20701
530330092002027	1176	20702
530330092002002	1176	20703
530330092002028	1176	20704
530330092002000	1176	20705
530330092002032	1176	20706
530330093002004	778	20707
530330092001014	1419	20708
530330092001015	1419	20709
530330092001005	1419	20710
530330092001016	1419	20711
530330092001004	1419	20712
530330092001003	1419	20713
530330092001007	1419	20714
530330092001012	1419	20715
530330091002002	121	20716
530330091002003	121	20717
530330091002010	121	20718
530330091002011	121	20719
530330091002008	121	20720
530330092001011	1419	20721
530330092001008	1419	20722
530330092001002	1419	20723
530330091002000	121	20724
530330091002005	121	20725
530330091002006	121	20726
530330091002012	121	20727
530330091001022	695	20728
530330091001021	695	20729
530330091001020	695	20730
530330091001010	695	20731
530330092001009	1419	20732
530330092002004	1176	20733
530330104023010	1218	20734
530330104023009	1218	20735
530330104023008	1218	20736
530330095003005	920	20737
530330101005001	1163	20738
530330101005044	1163	20739
530330101001010	1113	20740
530330101001040	1113	20741
530330103001003	742	20742
530330103001005	742	20743
530330103001001	742	20744
530330103001007	742	20745
530330103001000	742	20746
530330101002026	1219	20747
530330101001007	1113	20748
530330101001015	1113	20749
530330101001014	1113	20750
530330101001013	1113	20751
530330101002005	1219	20752
530330101002020	1219	20753
530330102004005	1042	20754
530330102004004	1042	20755
530330101001017	1113	20756
530330101001016	1113	20757
530330101001018	1113	20758
530330101001025	1113	20759
530330102004008	1042	20760
530330101001019	1113	20761
530330101001006	1113	20762
530330101001004	1113	20763
530330101001020	1113	20764
530330101001023	1113	20765
530330101002024	1219	20766
530330102001006	1041	20767
530330102001009	1041	20768
530330102004009	1042	20769
530330102001005	1041	20770
530330101002025	1219	20771
530330101002000	1219	20772
530330101001035	1113	20773
530330101001022	1113	20774
530330101001021	1113	20775
530330101001028	1113	20776
530330102001003	1041	20777
530330102001002	1041	20778
530330102001001	1041	20779
530330102001012	1041	20780
530330102001014	1041	20781
530330102001013	1041	20782
530330101001002	1113	20783
530330288013009	580	20784
530330207001010	453	20785
530330206003008	835	20786
530330206003009	835	20787
530330206003010	835	20788
530330206003004	835	20789
530330206003012	835	20790
530330206003011	835	20791
530330207001012	453	20792
530330207001011	453	20793
530330218041019	654	20794
530330218041018	654	20795
530330218041017	654	20796
530330218041013	654	20797
530330218041012	654	20798
530330218041011	654	20799
530330218041006	654	20800
530330218041004	654	20801
530330218041030	654	20802
530330218041007	654	20803
530330218041002	654	20804
530330100011002	34	20805
530330109002007	21	20806
530330109002031	21	20807
530330109002032	21	20808
530330109002039	21	20809
530330109002038	21	20810
530330109002033	21	20811
530330109002030	21	20812
530330109002008	21	20813
530330109002009	21	20814
530330109002029	21	20815
530330109002034	21	20816
530330109002037	21	20817
530330109002036	21	20818
530330109002035	21	20819
530330109002028	21	20820
530330109002010	21	20821
530330109002011	21	20822
530330109002027	21	20823
530330109002026	21	20824
530330109002024	21	20825
530330103001006	742	20826
530330006006011	818	20827
530330039002003	559	20828
530330321032012	143	20829
530330321032011	143	20830
530330321032020	143	20831
530330321032021	143	20832
530330321032013	143	20833
530330321032004	143	20834
530330321032022	143	20835
530330026004016	647	20836
530330105001013	897	20837
530330105001012	897	20838
530330238032009	454	20839
530330103005012	306	20840
530330289013004	823	20841
530330289013003	823	20842
530330102004014	1042	20843
530330102004013	1042	20844
530330264004010	640	20845
530330004023010	678	20846
530330004023018	678	20847
530330203004002	318	20848
530330203004003	318	20849
530330235002011	872	20850
530330235002010	872	20851
530330033001004	1308	20852
530330033001005	1308	20853
530330033001014	1308	20854
530330033001015	1308	20855
530330243001013	204	20856
530330243001006	204	20857
530330243001041	204	20858
530330243001033	204	20859
530330243001014	204	20860
530330243001034	204	20861
530330243004002	853	20862
530330243004001	853	20863
530330243004000	853	20864
530330243004016	853	20865
530330243004008	853	20866
530330243002007	1039	20867
530330243002002	1039	20868
530330243002006	1039	20869
530330243002005	1039	20870
530330243002003	1039	20871
530330243004006	853	20872
530330243002004	1039	20873
530330243001023	204	20874
530330243001010	204	20875
530330243001024	204	20876
530330243001025	204	20877
530330243001051	204	20878
530330063002023	1340	20879
530330063002022	1340	20880
530330063002014	1340	20881
530330063002015	1340	20882
530330063003023	952	20883
530330063002019	1340	20884
530330063003021	952	20885
530330063002018	1340	20886
530330063002017	1340	20887
530330063002020	1340	20888
530330063002021	1340	20889
530330063002032	1340	20890
530330063002026	1340	20891
530330063002025	1340	20892
530330063002027	1340	20893
530330063002035	1340	20894
530330078004001	1239	20895
530330078004002	1239	20896
530330078004005	1239	20897
530330078004009	1239	20898
530330078004007	1239	20899
530330078001023	540	20900
530330078001021	540	20901
530330078001020	540	20902
530330078001018	540	20903
530330078001002	540	20904
530330063002034	1340	20905
530330063002011	1340	20906
530330063002010	1340	20907
530330063003019	952	20908
530330063002009	1340	20909
530330063003020	952	20910
530330063003022	952	20911
530330063004026	982	20912
530330063003015	952	20913
530330063002008	1340	20914
530330063002007	1340	20915
530330063002006	1340	20916
530330063003014	952	20917
530330063004009	982	20918
530330063003013	952	20919
530330063004010	982	20920
530330063003012	952	20921
530330063003011	952	20922
530330063002004	1340	20923
530330063001012	1138	20924
530330063002012	1340	20925
530330063002001	1340	20926
530330097012000	259	20927
530330238012039	587	20928
530330059005024	901	20929
530330063004021	982	20930
530330063004017	982	20931
530330063004015	982	20932
530330063004016	982	20933
530330062001065	316	20934
530330064001014	1096	20935
530330064001015	1096	20936
530330064001022	1096	20937
530330052005009	827	20938
530330120002003	90	20939
530330277023025	175	20940
530330069002017	1228	20941
530330060002047	889	20942
530330114023008	1401	20943
530330114023009	1401	20944
530330078003002	129	20945
530330078002003	539	20946
530330078002008	539	20947
530330078002001	539	20948
530330078002002	539	20949
530330078001054	540	20950
530330109002075	21	20951
530330109002086	21	20952
530330264003002	253	20953
530330203004010	318	20954
530330021001017	1181	20955
530330021001018	1181	20956
530330021001021	1181	20957
530330021001022	1181	20958
530330021001025	1181	20959
530330021001024	1181	20960
530330021001023	1181	20961
530330021001020	1181	20962
530330021001019	1181	20963
530330021001016	1181	20964
530330041004017	561	20965
530330041004010	561	20966
530330041004011	561	20967
530330041004016	561	20968
530330041004015	561	20969
530330041004012	561	20970
530330041004013	561	20971
530330041004014	561	20972
530330260022012	1075	20973
530330078002021	539	20974
530330088001017	627	20975
530330088002000	628	20976
530330088002017	628	20977
530330078002022	539	20978
530330078002028	539	20979
530330078002029	539	20980
530330088002016	628	20981
530330109002104	21	20982
530330109002071	21	20983
530330109002072	21	20984
530330109002079	21	20985
530330109002077	21	20986
530330109002080	21	20987
530330109002070	21	20988
530330109002069	21	20989
530330109002110	21	20990
530330109002109	21	20991
530330109002108	21	20992
530330109002107	21	20993
530330109002112	21	20994
530330112002013	1332	20995
530330108001016	1282	20996
530330108001021	1282	20997
530330112002061	1332	20998
530330108001022	1282	20999
530330112002060	1332	21000
530330109002068	21	21001
530330109002100	21	21002
530330109002115	21	21003
530330109002116	21	21004
530330246013025	670	21005
530330113003012	1052	21006
530330113003011	1052	21007
530330282002019	89	21008
530330283001000	1280	21009
530330283001001	1280	21010
530330283001014	1280	21011
530330283001012	1280	21012
530330283001006	1280	21013
530330283001008	1280	21014
530330283001007	1280	21015
530330284021004	907	21016
530330284021002	907	21017
530330284021005	907	21018
530330284021003	907	21019
530330284021007	907	21020
530330284021006	907	21021
530330283001011	1280	21022
530330283001010	1280	21023
530330283001009	1280	21024
530330283002007	1267	21025
530330284022000	908	21026
530330283002006	1267	21027
530330283002005	1267	21028
530330284023000	1380	21029
530330284023009	1380	21030
530330283002008	1267	21031
530330284023010	1380	21032
530330284023015	1380	21033
530330284023017	1380	21034
530330284024057	254	21035
530330284022009	908	21036
530330284023001	1380	21037
530330284023012	1380	21038
530330284023011	1380	21039
530330112003021	1355	21040
530330091001009	695	21041
530330091001008	695	21042
530330091001011	695	21043
530330091001014	695	21044
530330091001019	695	21045
530330085001002	892	21046
530330085001019	892	21047
530330085002003	1293	21048
530330085001001	892	21049
530330093003221	23	21050
530330093003081	23	21051
530330094004011	693	21052
530330094004010	693	21053
530330094003039	1147	21054
530330094003038	1147	21055
530330094003022	1147	21056
530330094003037	1147	21057
530330094003036	1147	21058
530330094003023	1147	21059
530330094003024	1147	21060
530330094003035	1147	21061
530330094003034	1147	21062
530330094003025	1147	21063
530330094003026	1147	21064
530330094003033	1147	21065
530330094003032	1147	21066
530330094003031	1147	21067
530330095002060	261	21068
530330095002073	261	21069
530330095002070	261	21070
530330095002072	261	21071
530330095002071	261	21072
530330097022004	69	21073
530330305011068	4	21074
530330322032008	589	21075
530330228022005	1118	21076
530330294073002	785	21077
530330103004003	1027	21078
530330103004004	1027	21079
530330104011000	941	21080
530330327032037	584	21081
530330327032007	584	21082
530330327032009	584	21083
530330327032036	584	21084
530330250051001	333	21085
530330250051031	333	21086
530330313022029	319	21087
530330316052008	577	21088
530330320111016	1368	21089
530330320111018	1368	21090
530330320111014	1368	21091
530330320111013	1368	21092
530330327032022	584	21093
530330327032035	584	21094
530330327032010	584	21095
530330022001013	249	21096
530330022001003	249	21097
530330022001002	249	21098
530330022001015	249	21099
530330022001012	249	21100
530330294062011	1195	21101
530330294062009	1195	21102
530330303103023	1066	21103
530330303103021	1066	21104
530330303103024	1066	21105
530330303102003	743	21106
530330303101004	1361	21107
530330303103030	1066	21108
530330228022003	1118	21109
530330228022007	1118	21110
530330313022028	319	21111
530330234042008	1258	21112
530330234042000	1258	21113
530330234042009	1258	21114
530330234042004	1258	21115
530330234042006	1258	21116
530330321031029	113	21117
530330303101005	1361	21118
530330303101006	1361	21119
530330303103029	1066	21120
530330323093032	346	21121
530330013002000	1345	21122
530330290014022	1248	21123
530330242001013	718	21124
530330242001015	718	21125
530330242002024	1082	21126
530330242002026	1082	21127
530330039001002	312	21128
530330039001003	312	21129
530330012001007	1022	21130
530330012001006	1022	21131
530330292063023	1107	21132
530330292063022	1107	21133
530330292063018	1107	21134
530330292062000	1434	21135
530330292061150	1	21136
530330292031073	1070	21137
530330292062004	1434	21138
530330292062006	1434	21139
530330292062002	1434	21140
530330292062001	1434	21141
530330298015000	1216	21142
530330298015006	1216	21143
530330298015009	1216	21144
530330297003012	41	21145
530330298015013	1216	21146
530330297003015	41	21147
530330298015008	1216	21148
530330292061152	1	21149
530330292061153	1	21150
530330234042014	1258	21151
530330318001019	817	21152
530330313024005	546	21153
530330313024003	546	21154
530330243001018	204	21155
530330243001011	204	21156
530330245002007	47	21157
530330246011011	1124	21158
530330246021011	1365	21159
530330246021010	1365	21160
530330246021006	1365	21161
530330246021007	1365	21162
530330246021021	1365	21163
530330246021022	1365	21164
530330246021023	1365	21165
530330246021027	1365	21166
530330246021025	1365	21167
530330246021024	1365	21168
530330246021009	1365	21169
530330246021026	1365	21170
530330246023025	505	21171
530330246023008	505	21172
530330246023023	505	21173
530330243001022	204	21174
530330245002012	47	21175
530330245002011	47	21176
530330243002009	1039	21177
530330243002008	1039	21178
530330244001004	735	21179
530330243002001	1039	21180
530330243001012	204	21181
530330244001002	735	21182
530330246012016	276	21183
530330246013034	670	21184
530330246013033	670	21185
530330246012014	276	21186
530330246013032	670	21187
530330246013026	670	21188
530330246013027	670	21189
530330246013028	670	21190
530330246013031	670	21191
530330234012019	731	21192
530330234012018	731	21193
530330234012028	731	21194
530330234012029	731	21195
530330246022023	506	21196
530330243004004	853	21197
530330246012009	276	21198
530330245001011	48	21199
530330245001012	48	21200
530330245001010	48	21201
530330245001008	48	21202
530330245001009	48	21203
530330070001007	812	21204
530330070003004	629	21205
530330070003007	629	21206
530330070003014	629	21207
530330070003020	629	21208
530330070003013	629	21209
530330070003008	629	21210
530330070001014	812	21211
530330070001015	812	21212
