county_id,census_2010_block_group_id,sector_id,number_of_jobs
035,530350916002,10,22
033,530330293033,5,620
033,530330303111,2,8
033,530330292052,10,-171
053,530530731081,11,3
053,530530733021,3,17
061,530610417033,8,1
061,530610418092,7,11
061,530610514001,2,127
033,530330240001,8,161
033,530330219032,11,6
061,530610527011,9,1
033,530330254004,4,4
053,530530703081,11,126
033,530330303062,8,1
033,530330327032,11,129
033,530330100024,8,5
033,530330111021,3,3
033,530330290042,3,56
033,530330004022,2,40
033,530330041001,4,2
033,530330057001,11,35
061,530610527072,9,19
033,530330316051,10,1
053,530530723092,11,10
053,530530702052,2,47
053,530530624004,7,10
053,530530731172,12,18
053,530530633002,3,2
033,530330012002,8,6
033,530330041004,13,64
033,530330220012,8,7
033,530330097014,8,9
053,530530608006,7,13
061,530610522092,12,237
033,530330082002,5,25
033,530330247023,3,10
061,530610414001,5,3
061,530610524022,5,43
035,530350919003,4,2
061,530610535054,4,11
061,530610535072,2,16
061,530610508004,8,3
033,530330302023,9,18
033,530330289022,7,-5
033,530330323164,4,1
061,530610413031,11,33
033,530330235003,11,26
053,530530703132,7,7
061,530610504023,8,21
033,530330101001,10,74
033,530330302011,9,59
053,530530734041,11,67
053,530530735004,12,31
053,530530730015,5,10
033,530330276002,8,13
033,530330061004,5,41
033,530330305031,7,83
061,530610419052,5,348
033,530330202005,11,19
033,530330323181,7,40
053,530530734062,5,6
033,530330060002,7,107
033,530330078002,10,3
033,530330022004,1,3
053,530530735004,9,6
033,530330019003,7,63
033,530330059001,9,59
035,530350915003,5,2
033,530330021003,10,52
033,530330245003,4,-3
033,530330077003,8,6
033,530330036004,10,174
033,530330041001,7,53
061,530610420041,3,4
033,530330094003,2,19
053,530530725054,3,11
033,530330025001,8,208
033,530330291023,3,1
035,530350919003,1,1
061,530610512001,13,76
061,530610535081,2,157
033,530330097014,5,3
033,530330322085,13,125
053,530530720001,11,7
035,530350804002,3,13
053,530530633005,8,1
061,530610527092,13,184
033,530330229023,9,74
033,530330256023,8,5
053,530530610011,13,89
033,530330316051,7,35
035,530350926004,2,25
033,530330239004,8,1
061,530610516014,5,5
033,530330111024,5,15
053,530530624003,10,95
053,530530613002,7,12
033,530330293031,4,5
033,530330219061,2,364
053,530530703162,4,9
033,530330312041,7,59
033,530330293053,5,7
061,530610529051,11,16
033,530330013003,7,170
033,530330218041,11,7
053,530530625007,1,3
033,530330061003,2,74
053,530530714083,5,1
053,530530718053,11,37
033,530330303084,2,16
061,530610405002,5,11
053,530530620004,4,11
033,530330220062,2,9
033,530330311003,4,3
033,530330239002,13,110
033,530330260024,9,7
033,530330296012,13,266
033,530330104013,2,13
033,530330107012,7,20
033,530330278002,1,1
033,530330096005,9,13
033,530330257013,9,4
033,530330114011,2,5
053,530530718081,7,35
033,530330205004,10,1
033,530330320073,7,15
033,530330225004,1,2
035,530359901000,7,7
053,530530604003,9,2
035,530350905011,2,39
033,530330290041,9,56
053,530530726013,7,59
053,530530625002,2,6
033,530330227032,8,1
033,530330320081,11,13
033,530330272002,13,295
061,530619400011,2,21
033,530330017013,4,11
053,530530723054,7,6
033,530330001004,4,24
033,530330251021,1,2
033,530330250032,11,11
033,530330304041,8,3
033,530330221013,5,1
035,530359401001,5,2
053,530530606005,5,1
061,530610519056,9,131
033,530330006003,9,127
033,530330321024,2,29
053,530539400022,11,867
033,530330315023,11,19
053,530530724082,5,459
033,530330300031,2,4
061,530610531024,1,1
061,530610519131,10,19
033,530330078004,4,33
033,530330109002,5,843
053,530530724083,12,8
033,530330100013,9,566
033,530330058012,10,-20
053,530530625001,5,204
033,530330079002,10,30
053,530530714073,11,-88
033,530330236013,2,-10
033,530330245001,8,5
033,530330220033,10,142
053,530530729073,11,55
053,530539400103,1,8
061,530610520071,7,104
053,530530731141,4,7
033,530330002002,13,191
061,530610411004,8,-98
033,530330001002,9,24
033,530330228033,3,2584
033,530330105005,1,3
033,530330220053,8,25
061,530610520034,7,31
053,530530721063,13,182
061,530610527072,12,18
033,530330116006,12,27
053,530530731111,9,85
033,530330294052,9,6
033,530330306003,12,224
053,530530632005,7,3
053,530530704042,9,19
061,530610527091,5,10
053,530530610022,7,23
033,530330088002,9,27
053,530530712091,7,21
053,530530713061,9,2
053,530530617004,5,7
061,530610418122,4,47
033,530330279004,5,8
033,530330032007,3,3
033,530330321022,3,7
033,530330323091,2,1523
033,530330121001,11,24
033,530330074013,8,13
033,530330217003,2,10
033,530330324011,10,20
061,530610519122,13,72
033,530330086002,10,1157
033,530330326011,8,97
033,530330236042,2,9
033,530330100021,2,13
033,530330323174,11,71
053,530530731152,7,10
035,530350811002,1,2
061,530610416085,4,6
033,530330276002,4,9
061,530610536023,1,45
033,530330236042,5,105
053,530530610012,11,6
033,530330300062,9,496
053,530530734052,4,0
061,530610521082,1,1
033,530330285003,2,2
033,530330303131,8,17
033,530330217003,5,2
033,530330074021,11,87
033,530330314005,7,36
053,530530721053,10,5
061,530610420043,4,5
053,530530703093,5,1268
061,530610508005,7,3
033,530330300046,4,1
033,530330300051,9,3
033,530330004024,1,3
033,530330324011,7,89
033,530330222022,7,23
061,530610532021,11,33
033,530330038001,12,19
033,530330086002,7,311
061,530610528034,3,2
033,530330275003,5,41
033,530330069003,11,32
061,530610521153,7,25
033,530330255002,5,41
033,530330094005,9,455
035,530350904002,2,110
033,530330048003,9,55
033,530330313023,1,4
035,530350907002,4,4
053,530530609054,10,10
033,530330022003,4,2
033,530330289012,12,20
033,530330227032,11,7
033,530330320073,4,2
033,530330085002,11,89
033,530330058021,3,2
061,530610527092,9,1
033,530330315021,12,1
033,530330287003,2,14
033,530330286004,2,31
033,530330293051,2,18
061,530610527071,8,1
061,530610529062,9,-26
033,530330105003,4,6
053,530530731211,10,534
061,530610538031,10,6
053,530530714113,10,66
033,530330100022,5,30
053,530530703073,13,96
033,530330317051,11,8
033,530330214003,10,5
033,530330221013,2,28
053,530539400011,7,21
061,530610404003,4,4
053,530530729052,7,152
033,530330020003,4,34
061,530610523012,7,22
033,530330064002,8,11
033,530330295033,7,87
033,530330298013,7,34
033,530330109002,2,1753
053,530530713072,10,95
033,530330322083,7,7958
033,530330238043,5,459
061,530610519131,7,13
061,530610409002,7,25
033,530330219031,4,141
061,530610531024,4,2
033,530330302014,2,24
053,530530724081,2,9
033,530330265002,2,43
053,530530721084,11,3
053,530530623001,5,6
053,530530625001,2,6
061,530610402001,5,37
061,530610420063,7,138
033,530330101005,2,22
033,530330250052,9,60
053,530530717043,9,5
033,530330061002,7,101
061,530610520071,10,23
061,530610534002,7,10
033,530330070003,2,7
053,530530733013,5,112
033,530330303123,8,1
053,530539400062,11,3
033,530330248001,9,50
033,530330318002,10,1
033,530330003002,9,112
033,530330102002,4,1
033,530330061003,9,78
033,530330074021,5,70
033,530330320112,9,20
033,530330080022,1,8
053,530530702052,9,1
033,530330287004,3,4
053,530530719012,5,10
061,530610521183,5,-14
033,530330247023,9,2
061,530610414001,11,28
033,530330315022,13,75
061,530610535093,9,79
035,530350909004,9,64
033,530330099002,2,188
061,530610517011,2,39
053,530530718083,5,-2
061,530610527091,2,45
061,530610525042,9,7
033,530330072002,12,238
053,530530718052,5,39
053,530530712071,2,22
053,530530612006,11,15
033,530330322143,4,22
033,530330256012,8,2
053,530530715061,1,1
033,530330326011,11,29
061,530610415001,7,60
033,530330219031,7,505
033,530330279004,2,12
053,530530626002,2,182
033,530330205003,9,2
033,530330074012,2,1
033,530330044001,10,15
035,530350905011,5,86
033,530330299011,13,180
033,530330101001,3,1
053,530530734045,2,35
061,530610504011,10,26
033,530330225004,4,188
033,530330067002,5,26
033,530330284024,10,1755
033,530330308011,2,105
033,530330022004,7,32
033,530330227032,5,3
033,530330118006,5,168
033,530330041003,12,11
033,530330279002,1,1
053,530530703071,4,6
033,530330116004,5,4
053,530530612003,9,6
061,530610419051,9,114
033,530330295031,5,66
035,530359401001,2,44
033,530330247013,8,52
061,530610519181,13,120
053,530530703093,2,30
033,530330320056,9,4
033,530330320072,9,10
053,530530623002,2,8
033,530330323164,13,80
033,530330300031,5,3
053,530530731142,11,1
061,530610412024,2,17
061,530610529062,3,1
033,530330087003,8,52
061,530610416013,9,5
033,530330098004,2,36
053,530530731112,13,70
033,530330097013,5,3
053,530530724082,2,54
061,530610407001,4,31
033,530330049002,12,41
033,530330261001,5,6
061,530610522043,7,29
061,530610522073,9,-16
061,530610417012,4,3
033,530330293073,2,13
053,530530617005,13,40
033,530330118003,11,23
061,530610404001,2,1
061,530610516023,3,1
035,530350912041,8,1
033,530330234013,12,426
033,530330064001,4,1
033,530330282003,7,30
061,530610520071,4,5
033,530330275003,2,43
035,530350901011,1,2
033,530330295033,13,29
061,530610520044,8,4
033,530330105002,2,19
033,530330323163,7,27
033,530330303041,5,5
061,530610521071,3,2
061,530610416062,10,3
033,530330236041,10,5
033,530330044004,11,200
033,530330298011,1,6
033,530330002005,5,2
033,530330237003,8,202
053,530530718033,4,3
033,530330317032,2,19
033,530330327031,13,36
033,530330222022,4,7
035,530350909003,12,147
033,530330207002,9,63
033,530330067002,2,11
033,530330323071,1,1
053,530530733011,11,102
033,530330261001,8,2
033,530330114023,12,2
033,530330091001,12,34
033,530330323091,5,895
033,530330061004,12,2
033,530330315021,9,3
033,530330323111,2,40
061,530610535044,2,-1
035,530350911003,7,73
053,530530714113,7,15
033,530330064002,11,35
033,530330219043,2,21
033,530330298013,10,1
061,530610402001,2,27
061,530610520044,11,10
033,530330305011,13,106
061,530610522043,10,10
061,530610418122,7,67
061,530610503002,5,1
033,530330264001,2,140
061,530610408002,9,590
033,530330303042,11,162
033,530330303131,5,665
035,530350805002,12,95
053,530530713072,7,5
033,530330229022,7,179
033,530330096002,10,162
053,530530608007,8,2
061,530610522081,9,140
061,530610418091,8,1
033,530330295033,10,356
033,530330279001,1,1
033,530330322133,10,8
061,530610402003,4,6
033,530330021002,8,11
053,530530704012,1,41
033,530330303041,8,3
053,530530617004,2,138
053,530530730061,11,39
061,530610407001,7,313
033,530330238042,4,925
061,530610528042,13,212
053,530530717073,3,2
033,530330101005,5,274
033,530330009002,8,3
061,530610519241,9,109
033,530330225003,4,68
033,530330100023,11,17
033,530330272002,10,71
053,530530719012,8,-190
061,530610521183,8,10
053,530530613005,3,-3
033,530330227012,7,4116
033,530330220011,10,1
061,530610514002,8,16
033,530330320081,8,2
033,530330112002,2,656
061,530610519141,7,8
033,530330115002,12,10
033,530330251021,4,8
033,530330080022,4,146
033,530330074021,8,16
033,530330082001,2,1096
053,530530729052,10,173
061,530610521083,3,73
053,530530604004,9,5
033,530330294071,10,1
033,530330205006,4,1
061,530610508005,4,4
035,530350913023,3,37
061,530610535045,2,12
033,530330057002,8,4
033,530330046003,11,20
033,530330094005,12,16
033,530330313021,5,9
033,530330100022,2,9
053,530530721083,5,11
053,530530632004,4,9
033,530330116004,2,11
033,530330315023,8,1
053,530530712082,7,15
033,530330207003,7,36
033,530330088002,3,2
033,530330327042,8,1
033,530330069003,8,1
061,530610529034,11,197
061,530610504011,7,25
033,530330313023,4,6
033,530330322143,7,291
033,530330323112,5,11
033,530330025002,12,9
061,530610521153,4,55
061,530610522091,11,18
033,530330308011,5,1986
033,530330226063,9,19
033,530330114022,8,1
033,530330323234,9,9
061,530610519171,11,5
061,530610417033,11,2
033,530330104011,9,8
033,530330253012,8,7
033,530330295032,4,22
033,530330250013,12,13
033,530330284021,5,138
053,530530609033,9,1
053,530530618003,2,14
061,530610518042,7,994
033,530330300032,7,-93
061,530610412024,5,250
061,530610418065,3,2
033,530330232023,11,5
053,530539400101,3,588
053,530530608002,10,119
061,530610529052,2,20
053,530530731142,8,26
033,530330312021,2,33
035,530350929011,9,7
061,530610417012,1,1
033,530330327042,5,384
053,530530731202,5,1
033,530330070005,8,9
033,530330313023,7,6
033,530330255002,11,15
033,530330323112,2,6
033,530330298012,4,7
061,530610420051,7,1533
061,530619400021,4,7
061,530610517012,9,65
033,530330226042,2,62
053,530530733013,8,26
061,530610535045,5,13
033,530330250035,11,30
053,530530715034,9,14
033,530330116005,5,4
033,530330220012,11,22
061,530610404001,5,4
033,530330099002,5,9
033,530330016003,7,90
053,530530721085,11,8
033,530330105002,5,11
053,530539400103,7,11
061,530610416062,7,68
061,530610519184,9,94
061,530610523021,11,8
033,530330320112,12,23
053,530530714062,12,12
033,530330318002,13,80
053,530530733022,2,22
033,530330090001,9,222
033,530330229025,10,4
053,530530725042,2,57
061,530610519182,3,10
061,530610535092,9,132
061,530610528034,9,5
061,530610501011,9,1
053,530530623004,9,0
053,530530701003,9,2
033,530330315022,10,11
033,530330059001,12,53
033,530330247013,11,9
033,530330115001,9,8
035,530350916003,13,81
053,530530721092,11,7
033,530330006004,9,2159
053,530539400021,1,6
033,530330022004,4,7
053,530530713101,10,1
053,530530718052,2,33
033,530330238042,7,13895
033,530330284024,13,60
033,530330247012,5,18
053,530530608007,11,18
053,530530635013,10,6
061,530610519134,9,9
033,530330004013,4,12
035,530350925002,11,116
053,530530729051,7,181
033,530330279006,13,95
035,530350902023,7,33
033,530330051002,3,15
053,530530703082,7,19
061,530610514002,5,78
033,530330247022,3,1
033,530330119005,3,5
033,530330282003,10,89
033,530330064003,13,58
033,530330294071,7,11
061,530610522032,5,7
033,530330105002,8,1
033,530330258033,8,1
053,530530704012,4,14
033,530330118006,8,22
035,530350928023,1,2
033,530330054001,8,3
033,530330248002,12,15
035,530350928012,11,1
033,530330305011,10,221
035,530350926005,4,-2
053,530530733022,5,15
061,530610417041,3,1
061,530610418052,12,253
053,530530713093,7,9
053,530530721062,12,6
033,530330085001,12,9045
033,530330322143,10,1
033,530330104023,2,2
033,530330314005,4,1
033,530330315022,7,29
061,530610534001,4,5
033,530330010001,4,18
033,530330312024,2,21
053,530539400053,5,124
033,530330097013,2,11
033,530330085002,5,98
033,530330049002,9,250
033,530330049003,2,14
053,530530610021,2,84
033,530330057002,11,11
033,530330239004,11,25
053,530530726013,1,2
033,530330290012,3,1
053,530530714032,10,3
033,530330322141,11,106
053,530530721091,8,-32
035,530350912041,11,95
033,530330081003,4,71
035,530350902023,4,3
061,530610416051,2,22
033,530330118001,11,19
053,530530625005,10,3
035,530350914001,9,7
053,530530734045,5,7
033,530330247012,2,32
033,530330108002,4,4
033,530330237003,5,741
061,530610520052,4,28
033,530330114021,2,144
033,530330114022,11,43
033,530330279001,4,95
033,530330222021,2,3
061,530610519171,8,1
061,530610521132,7,43
053,530530714103,7,9
033,530330327031,10,262
033,530330225001,7,168
061,530610504012,11,42
033,530330243005,9,2
033,530330284021,8,8
061,530610501023,9,39
035,530350901021,7,128
053,530530704042,3,1
033,530330321031,9,748
053,530530724084,12,1
061,530610533024,3,12
033,530330266001,7,34
035,530350914002,12,9
033,530330116005,8,4
061,530610408002,12,160
061,530610415001,10,2
061,530610517012,12,664
033,530330246021,4,6
033,530330322034,5,6
053,530530723055,7,5
053,530530718083,2,28
033,530330319061,1,1
061,530610418091,5,16
061,530610418122,10,25
061,530610513001,9,18
033,530330088001,11,35
033,530330286006,9,-39
033,530330296013,3,1
053,530530604002,11,5
033,530330059003,7,92
033,530330021002,11,15
053,530530606006,13,86
033,530330086001,12,50
033,530330203004,2,18
035,530350929014,9,-1
033,530330254002,3,7
035,530350913024,9,5
033,530330303123,11,1
033,530330279001,7,308
033,530330293051,5,2
053,530530714103,10,1
033,530330327031,7,29
061,530610419033,10,1
033,530330090001,12,27
033,530330302014,5,5
061,530610525021,7,17
033,530330098001,9,35
053,530530712072,7,105
033,530330117001,10,1
061,530610534004,11,-87
033,530330041006,9,5
033,530330318001,12,9
033,530330319031,10,10
033,530330108001,4,435
053,530530609055,7,19
061,530610519243,5,87
033,530330237003,2,281
033,530330289011,12,296
061,530610520034,4,2
053,530530623001,8,1
053,530530731211,13,189
033,530330293031,7,90
061,530610519181,7,30
061,530610502004,10,-25
061,530610518023,10,1175
033,530330316052,9,4
061,530610411004,5,15
033,530330319033,9,9
033,530330323174,8,3
053,530530625004,9,3
053,530530629006,3,20
061,530610419032,11,58
033,530330250052,12,37
053,530530606006,10,73
053,530539400071,7,32
033,530330079001,2,6
053,530530703134,9,3
061,530610535061,12,2
033,530330253012,5,6
053,530530734052,1,3
033,530330053022,5,21
061,530610418081,10,57
053,530530702031,9,1
033,530330286003,4,1
033,530330300043,13,93
053,530530714064,5,5
033,530330295032,7,94
061,530610522062,2,23
033,530330053021,1,14
033,530330298012,7,18
061,530610513005,11,8
033,530330246022,7,134
035,530350902013,7,26
033,530330320071,4,3
061,530610418052,9,495
061,530610515001,9,53
033,530330001004,7,14
033,530330221023,3,1
033,530330029002,9,27
053,530530617002,2,5
053,530530731261,11,12
033,530330223002,9,21
033,530330303113,9,56
033,530330103004,9,71
033,530330232023,8,4
033,530330216001,3,1
033,530330312053,7,548
061,530610513004,8,11
053,530530713093,4,1
033,530330010001,7,31
053,530530729073,8,43
053,530530713063,2,179
033,530330236011,10,18
033,530330220053,11,162
033,530330323075,2,217
061,530610420051,4,134
053,530530703092,3,5
033,530330245001,11,65
033,530330097021,2,33
033,530330080012,2,4
033,530330080015,7,105
033,530330317031,4,2
033,530330323203,9,387
061,530610535045,8,1
035,530350911001,10,9
053,530530724083,9,339
053,530530726013,4,9
061,530619400021,7,5
033,530330236013,5,-212
035,530350806005,13,935
053,530530714032,7,8
061,530610535073,5,1
053,530530703152,4,8
033,530330323133,2,41
033,530330268012,9,23
033,530330114022,5,15
053,530530625005,13,75
033,530330328002,7,32
053,530530731253,9,67
033,530330081003,1,3
061,530610407003,10,44
033,530330253012,2,53
033,530330267003,4,3
033,530330289012,9,461
061,530610521132,4,2
033,530330016003,4,23
033,530330320071,1,4
061,530610412022,4,13
033,530330114021,5,619
053,530530701004,9,1
033,530330324013,3,2
033,530330076001,10,225
033,530330027004,8,21
033,530330096004,3,5
033,530330006003,3,8
033,530330203001,10,1
035,530350902013,4,11
035,530350924003,11,10
053,530530721062,9,10
033,530330100022,8,36
033,530330323173,5,3
053,530530729071,4,30
061,530610409001,11,28
033,530330321031,12,251
033,530330203001,7,18
033,530330322083,10,414
061,530610519212,3,160
033,530330312052,9,7
035,530350928013,1,1
061,530610519131,4,14
033,530330235001,11,17
033,530330203004,5,40
033,530330300043,10,2
033,530330102003,10,3
033,530330061002,4,24
053,530530719011,3,59
033,530330059003,4,6
033,530330080015,10,8
061,530610519172,4,6
033,530330328002,4,4
033,530330241003,11,33
035,530350918001,2,21
033,530330304041,11,6
053,530539400071,10,3
061,530610419033,13,226
033,530330103005,12,1
033,530330285003,5,32
035,530350928022,11,18
053,530530721053,13,28
033,530330054001,11,23
035,530350807001,4,1
033,530330258033,11,12
033,530330323134,2,460
061,530610519243,2,8
033,530330320021,10,1
053,530530606005,2,6
053,530530724063,1,2
033,530330300032,10,64
033,530330319034,2,3
035,530350929012,3,37
035,530359401001,8,26
053,530539400053,2,25
033,530330024002,7,17
053,530530731161,7,28
033,530330043021,3,3
033,530330222022,10,12
061,530610513002,9,6
033,530330275003,8,9
033,530330317035,9,8
033,530330322073,9,6
061,530610502004,7,56
033,530330106006,10,16
033,530330070005,11,78
053,530530713071,2,18
033,530330284023,12,21
053,530530731202,2,51
061,530610416051,5,13
033,530330104023,5,9
033,530330108002,7,44
053,530530703082,4,9
053,530530729072,7,451
033,530330079001,5,126
033,530330217005,11,-66
035,530350810002,10,14
033,530330268024,2,12
033,530330318003,11,77
061,530610418103,2,9
033,530330234011,5,6
033,530330118006,2,10
035,530350928023,7,182
061,530610535044,8,8
033,530330117002,3,121
061,530610533025,3,-38
033,530330035003,11,525
033,530330293073,5,2
033,530330258063,5,2
053,530530616021,7,1374
033,530330116004,8,2
033,530330294055,5,1
053,530530731232,7,4
033,530330307002,5,157
061,530610519132,9,1
053,530539400061,4,0
033,530330010001,10,47
053,530530703071,7,8
061,530610525041,12,26
033,530330211001,11,26
061,530610533014,3,-1
033,530330312053,4,11
053,530530707033,11,7
033,530330213003,5,1
033,530330305011,4,4461
053,530530731222,1,1
061,530610519141,13,77
033,530330312063,2,19
033,530330312045,1,3
035,530350903001,12,2104
033,530330058011,3,35
033,530330079004,4,163
061,530610420011,13,110
053,530530714101,7,35
033,530330247011,8,7
061,530610527071,11,7
053,530530721083,8,1
033,530330279005,2,11
033,530330323192,2,16
061,530610521182,3,5
033,530330104023,8,2
033,530330095002,7,26
033,530330315013,1,34
033,530330234033,2,2
033,530330070003,5,235
033,530330232022,2,11
033,530330075005,3,2
033,530330027003,8,2
053,530539400046,7,39
033,530330253021,3,8715
033,530330304011,10,6
061,530610403002,5,60
033,530330064001,7,53
061,530610519283,5,32
033,530330074014,7,55
033,530330117004,5,4
033,530330219041,3,785
053,530530612002,7,25
035,530350902021,11,18
033,530330323261,4,21
033,530330069004,4,38
033,530330322142,8,11
033,530330214002,3,2
033,530330279001,10,624
033,530330292031,5,449
033,530330302021,11,6
061,530610408002,3,376
033,530330227021,10,24
053,530530713052,4,9
061,530610527055,11,6
033,530330007004,4,5
033,530330229022,4,11
061,530610413042,8,10
061,530610513001,3,1
053,530530719024,8,3
061,530610520043,13,348
033,530330294083,10,30
061,530610519251,1,1
033,530330033001,4,3
035,530350905012,11,172
033,530330323292,3,156
061,530610523022,2,156
033,530330222033,12,7
033,530330221014,3,18
033,530330267002,10,2
035,530350912031,7,17
053,530530605004,1,2
061,530610418093,4,4
033,530330114021,11,128
033,530330295031,8,1
033,530330300045,9,7
033,530330021002,5,5
033,530330257012,2,30
053,530530724063,7,10
033,530330279002,4,20
053,530530618002,11,4
061,530610538033,13,52
061,530610527062,2,22
061,530610529032,11,120
033,530330034002,7,82
061,530610519263,1,3
033,530330317033,3,1
033,530330115003,11,49
061,530610420051,13,67
033,530330087001,8,49
033,530330314003,1,2
053,530530713052,7,217
033,530330292031,8,24
061,530610418111,10,49
033,530330297003,11,184
033,530330222032,4,4
053,530539400101,9,9
033,530330109001,2,13
033,530330300046,7,15
033,530330303143,7,20
061,530610418081,1,1
033,530330317042,2,4
053,530530608001,7,6
061,530610413011,13,174
033,530330222033,9,27
053,530530628022,3,127
061,530610501022,2,68
033,530330313021,2,12
061,530610505001,4,10
033,530330097021,5,7
053,530530724063,4,15
033,530330324023,7,24
053,530530732003,5,94
033,530330098004,5,29
033,530330114021,8,3
061,530610523022,5,23
033,530330324022,10,43
033,530330227011,5,6
061,530610416081,4,1
033,530330001001,10,3
033,530330296022,3,2
033,530330323233,9,5
033,530330028003,11,48
061,530610403002,2,25
061,530610416062,13,93
061,530610531022,3,1
033,530330273002,3,4
033,530330096001,2,13
033,530330010002,4,14
033,530330327042,11,45
033,530330033002,1,3
033,530330249033,11,7
033,530330322141,5,310
033,530330305032,4,12
033,530330220051,11,-62
033,530330294062,3,2
061,530610535044,5,-38
033,530330228032,11,31
033,530330234011,2,14
033,530330298011,4,12
033,530330027004,11,107
033,530330282001,11,71
033,530330084002,3,4
033,530330263001,9,6
033,530330321033,2,168
033,530330303101,8,2
053,530530629001,11,18
033,530330290041,12,49
053,530530714031,9,3
061,530610504014,4,7
033,530330207002,12,133
033,530330307002,2,31
035,530350811001,11,115
053,530530731222,4,8
053,530539400022,8,5
033,530330244002,11,10
033,530330052002,5,3
053,530530733011,8,20
033,530330097025,3,3
033,530330275001,2,2
033,530330058014,9,137
053,530530730054,3,1
033,530330017013,7,63
033,530330219043,5,9
033,530330322032,11,2
033,530330323192,5,-177
053,530530702074,3,42
033,530330283002,9,1
033,530330080021,8,16
053,530530714101,4,9
061,530610514002,11,221
033,530330220033,7,25
033,530330317032,5,3
053,530530714093,11,3
033,530330009002,5,4
033,530330050002,5,28
035,530350917002,11,10
053,530530729051,10,29
061,530610519144,9,4
033,530330229025,7,48
053,530530707032,4,12
053,530530729011,11,170
033,530330218031,7,33
033,530330016003,10,149
033,530330277011,11,16
033,530330296015,7,25
033,530330292031,2,244
053,530530721082,4,3
061,530610519283,2,44
053,530530632005,4,1
061,530610504015,2,5
033,530330227012,10,189
053,530530719014,2,11
053,530530719024,11,6
035,530350807003,8,1
033,530330038002,9,15
061,530610519131,13,100
033,530330231003,2,2
033,530330062002,1,3
061,530610529052,5,73
053,530530606005,8,2
033,530330007004,1,1
033,530330273001,9,13
061,530610420012,2,22
053,530530721091,2,6
033,530330276003,11,10
033,530330300033,7,39
061,530610521043,9,1
033,530330232013,3,2
033,530330034002,4,5
033,530330094001,11,11
033,530330035001,2,39
061,530610519134,12,14
033,530330321041,7,70
053,530530721092,8,5
053,530530628022,9,136
061,530610411003,11,18
033,530330226053,7,210
033,530330257015,10,1
053,530530734072,5,1004
061,530610521155,4,5
033,530330249011,11,15
035,530350912034,7,41
061,530610527051,10,1
053,530530732001,11,28
053,530530629005,3,7
033,530330303093,9,108
035,530350802001,11,-13
061,530610526051,2,7
033,530330286001,2,2
033,530330323233,3,17
053,530530724073,2,97
035,530359401003,2,24
061,530610538033,10,49
033,530330028004,11,85
053,530530612005,5,5
053,530530731232,4,0
053,530539400031,8,8
033,530330105004,7,334
033,530330219044,2,2
053,530530616021,4,31
033,530330059004,3,1
061,530610519261,2,230
033,530330106002,2,60
033,530330312022,2,13
033,530330236041,13,204
061,530610407004,12,801
053,530530731171,9,5
033,530330006003,12,74
033,530330213003,2,5
035,530350901021,13,206
033,530330320022,1,3
033,530330323092,13,16
033,530330323262,1,26
033,530330243005,3,2
053,530530714101,10,58
053,530530615001,13,158
035,530350905012,8,4
033,530330052005,9,93
033,530330263001,3,4974
033,530330096002,7,170
053,530530707035,5,4
033,530330294054,5,2
033,530330106004,4,2
033,530330112001,9,5
033,530330315011,5,1
033,530330293041,9,2
053,530530618001,3,2
033,530330249032,9,4
033,530330262004,5,8
035,530350909001,3,5
033,530330253013,10,805
061,530610503002,2,33
033,530330314003,4,19
033,530330315013,4,2
033,530330027003,11,48
053,530530731232,1,18
053,530539400031,11,40
061,530610528033,2,5
033,530330052002,8,-2
053,530530612005,2,16
061,530610519252,8,93
053,530539400022,5,1678
033,530330270002,9,8
035,530350801012,5,4
061,530610418091,11,2
053,530530703103,9,38
033,530330087002,3,5
033,530330319034,11,8
061,530610420053,5,2
061,530610538031,7,3
033,530330303101,5,1
053,530530619001,9,4
053,530530703122,2,50
033,530330226064,9,9
033,530330020003,7,42
053,530530604005,12,11
033,530330220053,5,224
035,530350901021,10,236
033,530330084001,11,191
033,530330047002,12,103
035,530350926005,7,32
053,530530718072,12,71
033,530330035002,3,25
033,530330323093,4,38
033,530330294054,2,3
061,530610420043,7,60
061,530610507002,4,5
033,530330106004,7,25
033,530330112001,12,40
033,530330313024,10,4
061,530610533014,9,392
033,530330222032,7,25
033,530330321033,5,41
033,530330262004,2,101
035,530359401003,5,1
033,530330277021,9,4
033,530330070002,5,3
033,530330248003,11,313
061,530610534002,10,1
033,530330050002,8,24
061,530610411001,2,24
033,530330220033,4,9
033,530330292062,4,3
035,530350908003,4,1
061,530610527051,7,46
061,530610513004,2,15
035,530350928023,4,2
033,530330080021,11,543
053,530530730051,2,20
053,530530629006,9,7
035,530350923002,11,106
033,530330108003,3,2
033,530330226053,4,10
033,530330253012,11,21
061,530610420012,5,-21
033,530330322131,5,1
053,530530608004,2,6
061,530610519223,9,3
033,530330001004,1,2
033,530330229025,4,6
033,530330073001,3,461
053,530530712093,5,3
061,530610418081,4,13
061,530610516021,4,57
033,530330218022,10,121
033,530330033004,3,6
033,530330261004,13,73
033,530330059005,3,6
035,530350913022,2,241
033,530330085001,9,1922
053,530530628011,3,18
033,530330323162,3,1
053,530530721092,5,4
061,530610538032,7,9
033,530330028003,8,2
061,530610419031,2,21
033,530330268012,3,2
033,530330097021,8,2
033,530330319091,4,1
033,530330106003,4,20
033,530330233003,2,39
053,530530729011,8,139
033,530330119001,4,12
061,530610420051,10,34
033,530330217003,11,7
